bowl_sweetener_3349  << 0, 0, 0, 2.47089e-05, 3.45925e-05, 9.38939e-05, 8.40104e-05, 0.000247089, 0.000434877, 0.000686908, 0.00550515, 0.051785, 0.114392, 0.161967, 0.20458, 0.226156, 0.170101, 0.0639072, 0.222257, 0.175592, 0.1133, 0.0632153, 0.0391735, 0.02674, 0.0232017, 0.0215314, 0.0176916, 0.0217784, 0.0219267, 0.0272836, 0.0302437, 0.0406165, 0.0388029, 0.0411354, 0.0383927, 0.0371178, 1, 0, 0
bowl_sweetener_7853  << 0.00046947, 0.00164561, 0.00283164, 0.00449703, 0.00668129, 0.010017, 0.0204343, 0.0355265, 0.0488298, 0.0630177, 0.0821177, 0.110133, 0.1609, 0.189814, 0.149702, 0.0857696, 0.027081, 0.000533713, 0.492572, 0.314881, 0.114383, 0.0529463, 0.0181858, 0.00323687, 0.00125521, 0.000642432, 0.000434877, 0.000316274, 0.000271798, 0.000187788, 0.000143312, 0.000123545, 0.000118603, 9.88357e-05, 0.000108719, 9.38939e-05, 1, 0, 0
bowl_cleaner_7817  << 0.000742475, 0.00234488, 0.00359492, 0.00619148, 0.00957666, 0.019556, 0.0348418, 0.0480847, 0.0636263, 0.0786939, 0.102717, 0.136934, 0.185149, 0.164401, 0.09416, 0.0415576, 0.00782744, 0, 0.569767, 0.255663, 0.102529, 0.0477659, 0.0177187, 0.00313769, 0.00117034, 0.000557905, 0.00036075, 0.00028105, 0.000218128, 0.000167791, 0.00017618, 0.000125843, 0.000125843, 0.000104869, 6.29216e-05, 6.71163e-05, 1, 0, 0
bowl_tea2_5140  << 0.000949405, 0.00329222, 0.00603179, 0.00930039, 0.0137522, 0.0189385, 0.0265621, 0.0368331, 0.0499902, 0.0690964, 0.0961143, 0.123621, 0.144768, 0.149399, 0.126382, 0.0854512, 0.035742, 0.00377637, 0.198178, 0.202804, 0.19272, 0.161512, 0.118154, 0.073612, 0.0303951, 0.00877846, 0.00438096, 0.00262622, 0.00164847, 0.00117849, 0.000973022, 0.00074866, 0.00072032, 0.000621128, 0.000436915, 0.00051249, 1, 0, 0
bowl_spearmint_6940  << 0.00105076, 0.00328544, 0.00592674, 0.00897468, 0.0121917, 0.0167546, 0.0222784, 0.0301303, 0.0418255, 0.058267, 0.079948, 0.106894, 0.133944, 0.151548, 0.148658, 0.1115, 0.0560432, 0.0107811, 0.167626, 0.159453, 0.154775, 0.150828, 0.134016, 0.102676, 0.0648919, 0.0340815, 0.0121486, 0.00601311, 0.00375684, 0.00253695, 0.00178846, 0.00142141, 0.0012019, 0.00106516, 0.000885233, 0.000834854, 1, 0, 0
bowl_coffeMensa_8438  << 0.000675716, 0.00205241, 0.00359014, 0.00598356, 0.0101831, 0.0190874, 0.0284717, 0.0413166, 0.0575148, 0.0747898, 0.0966337, 0.130221, 0.171294, 0.168351, 0.11886, 0.0567602, 0.0141206, 9.47266e-05, 0.367176, 0.366412, 0.163874, 0.0632174, 0.0276633, 0.00575306, 0.00217871, 0.00105778, 0.000584147, 0.0004389, 0.000318913, 0.000258919, 0.000252604, 0.000198926, 0.000157878, 0.000151563, 0.000186296, 0.000119987, 1, 0, 0
bowl_coffeMensa_720  << 0.00568675, 0.0175149, 0.0331701, 0.0456582, 0.0576159, 0.0644267, 0.0649856, 0.0632395, 0.0636878, 0.0621091, 0.0642309, 0.0678558, 0.0730342, 0.0792609, 0.0801703, 0.0739688, 0.0577958, 0.0255888, 0.0301641, 0.0323554, 0.0352667, 0.0430722, 0.057799, 0.0838962, 0.148894, 0.171149, 0.138654, 0.099905, 0.0492547, 0.0303851, 0.0204862, 0.0151878, 0.0129491, 0.0104073, 0.00932109, 0.0108525, 0, 1, 0
bowl_tea1_6616  << 0.00700415, 0.0210048, 0.0373123, 0.0495066, 0.0579385, 0.0626791, 0.0608347, 0.0625292, 0.0622015, 0.065527, 0.070077, 0.0753917, 0.0751656, 0.0755086, 0.0708341, 0.0637512, 0.0578471, 0.0248867, 0.0310525, 0.0340198, 0.0384606, 0.0439302, 0.055614, 0.0803991, 0.148291, 0.158486, 0.137748, 0.108479, 0.0496641, 0.0293986, 0.0212284, 0.0168663, 0.0135967, 0.0120369, 0.0108936, 0.00983426, 0, 1, 0
bowl_spearmint_2376  << 0.00494435, 0.0154016, 0.026557, 0.0356648, 0.0434952, 0.0486518, 0.0532219, 0.0580259, 0.0615021, 0.0656979, 0.0688826, 0.0720025, 0.0761048, 0.0817545, 0.089153, 0.0893186, 0.0801927, 0.0294286, 0.0172333, 0.0179709, 0.0205331, 0.0253803, 0.0331854, 0.0450317, 0.0672957, 0.119532, 0.178187, 0.172703, 0.102417, 0.0572415, 0.0380218, 0.0283562, 0.0223251, 0.0195759, 0.0183344, 0.0166755, 1, 0, 0
bowl_SmallBoxBase_1153  << 0.00877104, 0.0259341, 0.0397055, 0.0480877, 0.0537211, 0.0565544, 0.0580554, 0.0605413, 0.0619632, 0.0648296, 0.0669831, 0.0657587, 0.0694585, 0.0730159, 0.0780607, 0.0829014, 0.064816, 0.0208425, 0.0200498, 0.0211756, 0.0236818, 0.0284283, 0.0362122, 0.0486265, 0.0741884, 0.133489, 0.192636, 0.170561, 0.0797102, 0.0457948, 0.0322871, 0.0244685, 0.0201711, 0.0177606, 0.0157668, 0.0149937, 0.0032, 0.9968, 0
